,movieId,title,genres
3032,4056,"Pledge, The (2001)",Crime|Drama|Mystery|Thriller
3033,4061,The Man in the Moon (1991),Drama|Romance
3034,4062,Mystic Pizza (1988),Comedy|Drama|Romance
3035,4063,Prelude to a Kiss (1992),Comedy|Drama|Romance
3037,4065,Foxy Brown (1974),Action|Crime|Drama
3039,4067,Untamed Heart (1993),Drama|Romance
3042,4074,"Legend of Rita, The (Stille nach dem Schuß, Die) (1999)",Drama
3043,4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",Drama|Thriller
3044,4078,Amazing Grace and Chuck (1987),Drama
3048,4082,Barfly (1987),Comedy|Drama|Romance
3051,4085,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama
3059,4103,Empire of the Sun (1987),Action|Adventure|Drama|War
3062,4109,Flowers in the Attic (1987),Drama|Thriller
3064,4111,Gardens of Stone (1987),Drama|War
3065,4113,"Glass Menagerie, The (1987)",Drama
3068,4117,Hope and Glory (1987),Drama
3073,4126,Less Than Zero (1987),Drama
3083,4139,No Man's Land (1987),Crime|Drama
3085,4142,Left Behind: The Movie (2000),Action|Adventure|Drama|Thriller
3087,4144,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance
3088,4146,"Million Dollar Hotel, The (2001)",Drama|Mystery|Romance
3089,4147,Nico and Dani (Krámpack) (2000),Comedy|Drama|Romance
3092,4152,Vatel (2000),Drama
3095,4155,Sweet November (2001),Drama|Romance
3097,4157,"Price of Milk, The (2000)",Comedy|Drama|Fantasy|Romance
3100,4160,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)",Drama|Romance
3102,4164,"Caveman's Valentine, The (2001)",Drama
3103,4166,Series 7: The Contenders (2001),Action|Drama
3107,4174,Avalon (1990),Drama
3108,4175,Gray's Anatomy (1996),Comedy|Drama
3109,4178,Of Mice and Men (1939),Drama
3110,4180,Reform School Girls (1986),Action|Drama
3112,4184,"Bishop's Wife, The (1947)",Comedy|Drama|Romance
3113,4187,Lilies of the Field (1963),Drama
3114,4189,"Greatest Story Ever Told, The (1965)",Drama
3115,4190,Elmer Gantry (1960),Drama
3116,4191,Alfie (1966),Comedy|Drama|Romance
3118,4194,I Know Where I'm Going! (1945),Drama|Romance|War
3123,4202,Fuzz (1972),Drama
3124,4203,Harley Davidson and the Marlboro Man (1991),Action|Crime|Drama
3126,4205,Mermaids (1990),Comedy|Drama|Romance
3128,4210,Manhunter (1986),Action|Crime|Drama|Horror|Thriller
3129,4211,Reversal of Fortune (1990),Drama
3134,4218,River's Edge (1986),Crime|Drama
3138,4223,Enemy at the Gates (2001),Drama|War
3147,4234,"Tailor of Panama, The (2001)",Drama|Thriller
3148,4235,Amores Perros (Love's a Bitch) (2000),Drama|Thriller
3152,4239,Blow (2001),Crime|Drama
3155,4242,Beautiful Creatures (2000),Comedy|Crime|Drama|Thriller
3156,4243,Brigham City (2001),Crime|Drama|Mystery
3157,4246,Bridget Jones's Diary (2001),Comedy|Drama|Romance
3160,4251,Chopper (2000),Drama|Thriller
3161,4252,"Circle, The (Dayereh) (2000)",Drama
3162,4254,Crocodile Dundee in Los Angeles (2001),Comedy|Drama
3164,4256,"Center of the World, The (2001)",Drama
3165,4259,"Luzhin Defence, The (2000)",Drama|Romance
3166,4260,"Visit, The (2000)",Drama
3167,4262,Scarface (1983),Action|Crime|Drama
3168,4263,Days of Wine and Roses (1962),Drama
3173,4273,Under the Sand (2000),Drama
3177,4280,"World According to Garp, The (1982)",Comedy|Drama|Romance
3178,4282,Fellini Satyricon (1969),Drama|Fantasy
3181,4289,"City of Women, The (Città delle donne, La) (1980)",Comedy|Drama
3182,4290,For the Boys (1991),Comedy|Drama|Musical
3184,4292,Norma Rae (1979),Drama
3187,4296,Love Story (1970),Drama|Romance
3188,4297,Pelle the Conqueror (Pelle erobreren) (1987),Drama
3191,4300,Bread and Roses (2000),Drama
3196,4308,Moulin Rouge (2001),Drama|Musical|Romance
3197,4310,Pearl Harbor (2001),Action|Drama|Romance|War
3198,4312,Himalaya (Himalaya - l'enfance d'un chef) (1999),Adventure|Drama
3199,4313,"Man Who Cried, The (2000)",Drama
3200,4316,Ice Castles (1978),Drama
3203,4322,Eight Men Out (1988),Drama
3205,4325,"Night, The (Notte, La) (1960)",Drama
3206,4326,Mississippi Burning (1988),Crime|Drama|Thriller
3210,4334,Yi Yi (2000),Drama
3211,4337,"Sand Pebbles, The (1966)",Drama|Romance|War
3212,4338,Twelve O'Clock High (1949),Drama|War
3213,4339,Von Ryan's Express (1965),Action|Adventure|Drama|War
3215,4342,Big Eden (2000),Drama|Romance
3217,4344,Swordfish (2001),Action|Crime|Drama
3218,4345,"Anniversary Party, The (2001)",Drama
3219,4347,Divided We Fall (Musíme si pomáhat) (2000),Comedy|Drama
3225,4355,Youngblood (1986),Action|Drama
3227,4357,How to Marry a Millionaire (1953),Comedy|Drama|Romance
3234,4370,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi
3235,4371,Baby Boy (2001),Crime|Drama
3236,4372,Crazy/Beautiful (2001),Drama|Romance
3239,4378,Sexy Beast (2000),Crime|Drama
3240,4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",Drama|Romance
3242,4383,"Crimson Rivers, The (Rivières pourpres, Les) (2000)",Crime|Drama|Mystery|Thriller
3243,4384,Lumumba (2000),Drama
3247,4389,Lost and Delirious (2001),Drama
3248,4390,Rape Me (Baise-moi) (2000),Crime|Drama|Thriller
3249,4392,Alice (1990),Comedy|Drama|Fantasy|Romance
3250,4393,Another Woman (1988),Drama
3255,4399,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)",Comedy|Drama
3258,4404,Faust (1926),Drama|Fantasy|Horror
3259,4406,"Man Who Shot Liberty Valance, The (1962)",Crime|Drama|Western
3260,4407,Salvador (1986),Drama|Thriller|War
3261,4408,September (1987),Drama
3262,4409,Shadows and Fog (1991),Comedy|Drama|Mystery|Thriller
3263,4410,Something Wild (1986),Comedy|Crime|Drama
3265,4419,All That Heaven Allows (1955),Drama|Romance
3266,4420,"Barefoot Contessa, The (1954)",Drama
3267,4422,Cries and Whispers (Viskningar och rop) (1972),Drama
3268,4424,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)",Drama
3270,4427,"Lion in Winter, The (1968)",Drama
3271,4428,"Misfits, The (1961)",Comedy|Drama|Romance|Western
3272,4429,Moby Dick (1956),Drama
3273,4432,Sweet Smell of Success (1957),Drama|Film-Noir
3274,4433,Written on the Wind (1956),Drama
3278,4438,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",Action|Drama|Romance|Thriller
3279,4439,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),Drama
3282,4442,"Last Dragon, The (1985)",Action|Comedy|Drama
3288,4448,"Score, The (2001)",Action|Drama
3289,4449,Adanggaman (2000),Drama
3290,4450,Bully (2001),Crime|Drama|Thriller
3291,4451,Jump Tomorrow (2001),Comedy|Drama|Romance
3294,4454,More (1998),Animation|Drama|Sci-Fi|IMAX
3298,4463,1969 (1988),Drama|War
3299,4464,"Accidental Tourist, The (1988)",Comedy|Drama|Romance
3300,4465,"Accused, The (1988)",Drama
3301,4466,Above the Law (1988),Action|Crime|Drama
3303,4470,Ariel (1988),Drama
3305,4473,Bat*21 (1988),Drama|War
3306,4474,Beaches (1988),Comedy|Drama|Musical
3307,4475,"Beast of War, The (Beast, The) (1988)",Drama|War
3310,4478,Biloxi Blues (1988),Comedy|Drama
3312,4482,"Bright Lights, Big City (1988)",Drama
3314,4484,Camille Claudel (1988),Drama
3315,4487,Cocktail (1988),Drama|Romance
3316,4488,Colors (1988),Action|Crime|Drama
3325,4500,Drowning by Numbers (1988),Comedy|Drama
3328,4505,For Keeps (1988),Drama|Romance
3330,4508,Gorillas in the Mist (1988),Drama
3338,4521,Little Nikita (1988),Drama
3340,4523,Milagro Beanfield War (1988),Comedy|Drama|Fantasy
3344,4529,Bagdad Cafe (Out of Rosenheim) (1987),Comedy|Drama
3347,4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),Adventure|Drama|Western
3348,4535,"Man from Snowy River, The (1982)",Drama|Romance|Western
3349,4537,Running on Empty (1988),Drama
3353,4546,"Vanishing, The (Spoorloos) (1988)",Drama|Thriller
3356,4557,Tucker: The Man and His Dream (1988),Drama
3360,4564,Always (1989),Drama|Fantasy|Romance
3364,4572,Black Rain (1989),Action|Crime|Drama
3365,4573,Blaze (1989),Comedy|Drama
3367,4577,Casualties of War (1989),Drama|War
3370,4581,Dad (1989),Drama
3372,4584,Dream a Little Dream (1989),Comedy|Drama|Romance
3375,4589,Eddie and the Cruisers (1983),Drama|Musical|Mystery
3379,4595,Fat Man and Little Boy (1989),Drama
3380,4597,Gleaming the Cube (1989),Action|Drama|Mystery
3381,4599,Great Balls of Fire! (1989),Drama
3382,4600,Gross Anatomy (a.k.a. A Cut Above) (1989),Comedy|Drama
3386,4608,"Innocent Man, An (1989)",Crime|Drama
3388,4611,Johnny Handsome (1989),Crime|Drama
3389,4612,Jesus of Montreal (Jésus de Montréal) (1989),Drama
3392,4615,Last Exit to Brooklyn (1989),Drama
3393,4616,Lean on Me (1989),Drama
3400,4625,Millennium (1989),Drama|Sci-Fi|Thriller
3401,4626,Miracle Mile (1989),Drama|Romance|Sci-Fi
3402,4628,New York Stories (1989),Comedy|Drama
3407,4635,Pink Cadillac (1989),Action|Comedy|Drama
3412,4641,Ghost World (2001),Comedy|Drama
3413,4642,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical
3414,4643,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi
3415,4644,Bread and Tulips (Pane e tulipani) (2000),Comedy|Drama|Romance
3417,4646,Greenfingers (2000),Comedy|Drama
3420,4654,Road House (1989),Action|Drama
3421,4658,Santa Sangre (1989),Drama|Horror|Mystery|Thriller
3423,4661,Sea of Love (1989),Crime|Drama|Thriller
3428,4671,Sweetie (1989),Drama
3436,4681,"War of the Roses, The (1989)",Comedy|Drama
3437,4683,"Wizard, The (1989)",Adventure|Children|Comedy|Drama
3440,4688,Black Robe (1991),Adventure|Drama
3443,4695,Who'll Stop the Rain (1978),Crime|Drama
3445,4699,Original Sin (2001),Drama|Romance|Thriller
3448,4703,Chocolat (1988),Drama
3451,4708,Marat/Sade (1966),Drama|Musical
3453,4710,"Shootist, The (1976)",Drama|Western
3455,4713,Altered States (1980),Drama|Sci-Fi
3460,4719,Osmosis Jones (2001),Action|Animation|Comedy|Crime|Drama|Romance|Thriller
3461,4720,"Others, The (2001)",Drama|Horror|Mystery|Thriller
3464,4723,"Deep End, The (2001)",Drama
3466,4727,Captain Corelli's Mandolin (2001),Drama|Romance|War
3472,4736,Summer Catch (2001),Comedy|Drama|Romance
3475,4741,Together (Tillsammans) (2000),Comedy|Drama|Romance
3478,4745,O (2001),Drama
3482,4754,"Wicker Man, The (1973)",Drama|Horror|Mystery|Thriller
3483,4756,"Musketeer, The (2001)",Action|Adventure|Drama|Romance
3484,4757,Rock Star (2001),Comedy|Drama|Musical
3485,4759,Two Can Play That Game (2001),Comedy|Drama
3486,4765,L.I.E. (2001),Drama
3487,4766,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",Crime|Drama|Romance
3490,4771,Hardball (2001),Drama
3491,4772,Dinner Rush (2000),Drama
3494,4775,Glitter (2001),Drama|Musical|Romance
3495,4776,Training Day (2001),Crime|Drama|Thriller
3497,4780,Liam (2000),Drama
3500,4784,"French Lieutenant's Woman, The (1981)",Drama
3501,4785,"Great Silence, The (Grande silenzio, Il) (1969)",Drama|Western
3503,4787,Little Man Tate (1991),Drama
3504,4788,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979),Drama|Romance
3512,4800,King Solomon's Mines (1937),Action|Adventure|Drama|Romance|Thriller
3513,4801,"Little Foxes, The (1941)",Drama
3515,4803,Play Misty for Me (1971),Drama|Thriller
3516,4804,Pocketful of Miracles (1961),Comedy|Drama
3518,4809,Silkwood (1983),Drama
3519,4810,I Never Promised You a Rose Garden (1977),Drama
3520,4811,Quadrophenia (1979),Drama|Musical
3524,4815,Hearts in Atlantis (2001),Drama
3526,4818,Extreme Days (2001),Action|Adventure|Comedy|Drama
3530,4825,"Swamp, The (Ciénaga, La) (2001)",Comedy|Drama
3531,4826,"Big Red One, The (1980)",Action|Adventure|Drama|War
3534,4830,Brubaker (1980),Crime|Drama
3537,4835,Coal Miner's Daughter (1980),Drama
3538,4836,"Competition, The (1980)",Drama|Romance
3539,4840,"Last Metro, The (Dernier métro, Le) (1980)",Drama|Romance
3543,4847,Fat Girl (À ma soeur!) (2001),Drama
3544,4848,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller
3545,4849,My First Mister (2001),Comedy|Drama
3549,4857,Fiddler on the Roof (1971),Drama|Musical
3551,4862,Not Without My Daughter (1991),Drama
3556,4867,Riding in Cars with Boys (2001),Comedy|Drama
3557,4871,Focus (2001),Drama
3558,4873,Waking Life (2001),Animation|Drama|Fantasy
3559,4874,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi
3562,4878,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
3563,4879,High Heels and Low Lifes (2001),Action|Comedy|Crime|Drama
3564,4880,Life as a House (2001),Drama
3565,4881,"Man Who Wasn't There, The (2001)",Crime|Drama
3566,4883,"Town is Quiet, The (Ville est tranquille, La) (2000)",Drama
3570,4888,Tape (2001),Drama
3571,4889,Heist (2001),Crime|Drama
3578,4901,Spy Game (2001),Action|Crime|Drama|Thriller
3579,4902,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",Drama|Fantasy|Horror|Thriller|War
3580,4903,In the Bedroom (2001),Drama
3583,4912,Funny Girl (1968),Drama|Musical|Romance
3584,4914,Breathless (À bout de souffle) (1960),Crime|Drama|Romance
3586,4916,Midway (1976),Drama|War
3587,4917,MacArthur (1977),Drama
3588,4919,Subway (1985),Crime|Drama|Romance|Thriller
3589,4920,"Now, Voyager (1942)",Drama|Romance
3590,4921,Little Women (1933),Drama|Romance
3592,4926,Everybody's Famous! (Iedereen beroemd!) (2000),Comedy|Drama|Musical
3594,4928,That Obscure Object of Desire (Cet obscur objet du désir) (1977),Drama
3597,4936,Fame (1980),Drama|Musical
3604,4951,Lord of the Flies (1990),Adventure|Drama|Thriller
3608,4956,"Stunt Man, The (1980)",Action|Adventure|Comedy|Drama|Romance|Thriller
3610,4958,Behind Enemy Lines (2001),Action|Drama|War
3611,4959,"Affair of the Necklace, The (2001)",Drama
3615,4964,Baran (2001),Adventure|Drama|Romance
3616,4965,"Business of Strangers, The (2001)",Action|Drama|Thriller
3618,4967,No Man's Land (2001),Drama|War
3620,4970,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama
3621,4971,Moscow on the Hudson (1984),Comedy|Drama
3625,4976,Iris (2001),Drama
3626,4977,Kandahar (Safar e Ghandehar) (2001),Drama
3627,4978,Lantana (2001),Drama|Mystery|Thriller
3628,4979,"Royal Tenenbaums, The (2001)",Comedy|Drama
3636,4991,Joe Somebody (2001),Comedy|Drama|Romance
3639,4994,"Majestic, The (2001)",Comedy|Drama|Romance
3640,4995,"Beautiful Mind, A (2001)",Drama|Romance
3641,4998,"Defiant Ones, The (1958)",Adventure|Crime|Drama|Thriller
3644,5008,Witness for the Prosecution (1957),Drama|Mystery|Thriller
3645,5009,Ali (2001),Drama
3646,5010,Black Hawk Down (2001),Action|Drama|War
3647,5011,Charlotte Gray (2001),Drama|Romance
3648,5012,Yentl (1983),Drama|Musical|Romance
3649,5013,Gosford Park (2001),Comedy|Drama|Mystery
3650,5014,I Am Sam (2001),Drama
3651,5015,Monster's Ball (2001),Drama|Romance
3652,5016,"Shipping News, The (2001)",Drama
3654,5023,"Waterdance, The (1992)",Drama
3657,5027,Another 48 Hrs. (1990),Action|Comedy|Crime|Drama|Thriller
3658,5028,What Time Is It There? (Ni neibian jidian) (2001),Drama
3659,5033,"Russia House, The (1990)",Drama|Thriller
3660,5034,"Truly, Madly, Deeply (1991)",Drama|Romance
3664,5046,Impostor (2002),Action|Drama|Sci-Fi|Thriller
3667,5049,48 Hrs. (1982),Action|Comedy|Crime|Drama
3668,5051,Italian for Beginners (Italiensk for begyndere) (2000),Comedy|Drama|Romance
3671,5055,Dragon: The Bruce Lee Story (1993),Action|Drama
3673,5060,M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War
3676,5064,The Count of Monte Cristo (2002),Action|Adventure|Drama|Thriller
3677,5065,"Mothman Prophecies, The (2002)",Drama|Fantasy|Horror|Mystery|Thriller
3678,5066,"Walk to Remember, A (2002)",Drama|Romance
3679,5068,Beijing Bicycle (Shiqi sui de dan che) (2001),Drama
3680,5069,Escaflowne: The Movie (Escaflowne) (2000),Action|Adventure|Animation|Drama|Fantasy
3681,5071,Maelström (2000),Drama|Romance
3683,5073,"Son's Room, The (Stanza del figlio, La) (2001)",Drama
3684,5074,Storytelling (2001),Comedy|Drama
3686,5076,"Adventures of Huck Finn, The (1993)",Adventure|Children|Comedy|Drama
3689,5081,Birthday Girl (2001),Drama|Romance
3690,5083,Rare Birds (2001),Comedy|Drama
3691,5088,"Going Places (Valseuses, Les) (1974)",Comedy|Crime|Drama
3697,5099,Heidi (1937),Children|Drama
3699,5103,"Sandlot, The (1993)",Children|Comedy|Drama
3700,5105,Don't Look Now (1973),Drama|Horror|Thriller
3702,5107,Hart's War (2002),Drama|War
3703,5108,John Q (2002),Crime|Drama|Thriller
3706,5111,"Good Son, The (1993)",Drama|Thriller
3707,5112,Last Orders (2001),Drama
3709,5114,"Bad and the Beautiful, The (1952)",Drama
3712,5121,Stroszek (1977),Comedy|Drama
3713,5127,Dragonfly (2002),Drama|Fantasy|Mystery|Romance|Thriller
3715,5131,How to Kill Your Neighbor's Dog (2000),Comedy|Drama
3716,5134,Mean Machine (2001),Comedy|Drama
3718,5136,Wendigo (2001),Drama|Horror
3722,5147,Wild Strawberries (Smultronstället) (1957),Drama
3724,5152,We Were Soldiers (2002),Action|Drama|War
3732,5177,"Magnificent Ambersons, The (1942)",Drama|Romance
3733,5178,Fun (1994),Crime|Drama
3737,5197,Little Darlings (1980),Drama
3738,5198,"Long Good Friday, The (1980)",Drama|Thriller
3739,5202,Mon oncle d'Amérique (1980),Drama
3748,5221,Harrison's Flowers (2000),Drama
3751,5225,And Your Mother Too (Y tu mamá también) (2001),Drama|Romance
3752,5226,All the Right Moves (1983),Drama|Romance
3754,5237,Taps (1981),Drama
3755,5238,Return of the Secaucus 7 (1980),Drama
3756,5239,Rude Boy (1980),Documentary|Drama
3757,5240,Running Scared (1980),Action|Drama
3766,5256,Stolen Summer (2002),Drama
3767,5258,George Washington (2000),Drama
3769,5265,Death to Smoochy (2002),Comedy|Crime|Drama
3771,5267,"Rookie, The (2002)",Drama
3772,5268,No Such Thing (2001),Drama|Fantasy|Romance
3773,5269,"Piano Teacher, The (La pianiste) (2001)",Drama
3774,5272,Time Out (L'emploi du temps) (2001),Drama
3775,5275,Boxcar Bertha (1972),Drama
3783,5291,Rashomon (Rashômon) (1950),Crime|Drama|Mystery
3785,5293,Changing Lanes (2002),Drama|Thriller
3786,5294,Frailty (2001),Crime|Drama|Thriller
3788,5297,"Cat's Meow, The (2002)",Drama|Thriller
3791,5300,3:10 to Yuma (1957),Action|Adventure|Drama|Thriller|Western
3793,5304,"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)",Drama|War
3803,5322,World Traveler (2001),Drama
3807,5328,Rain (2001),Drama|Romance
3808,5329,"Salton Sea, The (2002)",Crime|Drama|Thriller
3809,5333,Bob le Flambeur (1955),Crime|Drama
3812,5338,Full Moon in Blue Water (1988),Drama
3813,5339,Husbands and Wives (1992),Comedy|Drama
3814,5341,Lenny (1974),Drama
3815,5345,Triumph of the Spirit (1989),Drama
3816,5346,Wild Orchid (1990),Drama|Romance
3817,5347,Deuces Wild (2002),Drama
3818,5348,Hollywood Ending (2002),Comedy|Drama
3820,5353,Butterflies Are Free (1972),Comedy|Drama
3826,5364,Unfaithful (2002),Drama|Thriller
3827,5365,"Lady and the Duke, The (Anglaise et le duc, L') (2001)",Drama|Romance
3829,5373,"Cranes Are Flying, The (Letyat zhuravli) (1957)",Drama|Romance|War
3831,5377,About a Boy (2002),Comedy|Drama|Romance
3833,5379,"Believer, The (2001)",Drama
3834,5380,"Importance of Being Earnest, The (2002)",Comedy|Drama|Romance
3836,5384,I Want to Live! (1958),Crime|Drama
3838,5387,Enough (2002),Drama|Thriller
3839,5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller
3841,5390,CQ (2001),Drama
3842,5391,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),Drama
3844,5398,Requiem for a Heavyweight (1962),Drama
3845,5400,"Sum of All Fears, The (2002)",Drama|Thriller
3847,5404,84 Charing Cross Road (1987),Drama|Romance
3849,5410,Silent Running (1972),Drama|Sci-Fi
3851,5415,Divine Secrets of the Ya-Ya Sisterhood (2002),Comedy|Drama
3852,5416,Cherish (2002),Comedy|Drama|Thriller
3853,5417,"Fast Runner, The (Atanarjuat) (2001)",Drama|Fantasy
3856,5420,Windtalkers (2002),Action|Drama|War
3857,5421,"Dangerous Lives of Altar Boys, The (2002)",Drama
3860,5424,Harvard Man (2001),Crime|Drama|Romance|Thriller
3861,5425,Dark Blue World (Tmavomodrý svet) (2001),Drama|War
3864,5433,Silver Bullet (Stephen King's Silver Bullet) (1985),Adventure|Drama|Horror|Mystery|Thriller
3865,5434,"Sorry, Wrong Number (1948)",Drama|Film-Noir|Thriller
3874,5446,Rabbit-Proof Fence (2002),Adventure|Drama
3875,5447,Sunshine State (2002),Drama
3878,5450,Lovely & Amazing (2001),Comedy|Drama|Romance
3879,5451,Pumpkin (2002),Comedy|Drama|Romance
3882,5455,"Object of Beauty, The (1991)",Comedy|Drama
3887,5461,Me Without You (2001),Comedy|Drama
3890,5464,Road to Perdition (2002),Crime|Drama
3891,5465,All About Lily Chou-Chou (Riri Shushu no subete) (2001),Crime|Drama|Thriller
